,afterHoursDistance,afterHoursDrivingDuration,afterHoursEnd,afterHoursStart,afterHoursStopDuration,averageSpeed,distance,drivingDuration,engineHours,idlingDuration,isSeatBeltOff,maximumSpeed,nextTripStart,speedRange1,speedRange1Duration,speedRange2,speedRange2Duration,speedRange3,speedRange3Duration,start,stop,stopDuration,stopPoint,workDistance,workDrivingDuration,workStopDuration,device,driver,id
8942,0.0,00:00:00,False,False,00:00:00,3.535603,0.07955107,00:01:21,4034520.0,00:00:24,False,6,2022-06-10 12:26:34.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:14:06+00:00,2022-06-10 12:15:27+00:00,00:11:07.063000,"{'x': -73.86114501953125, 'y': 45.67508316040039}",0.07955107,00:01:21,00:11:07.063000,{'id': 'bA1'},"{'id': 'b15B', 'isDriver': True}",b13EA212
8943,0.0,00:00:00,False,False,00:00:00,4.3586264,0.16465922,00:02:16,41744160.0,00:03:01,False,13,2022-06-10 12:47:10.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:13:26+00:00,2022-06-10 12:15:42+00:00,00:31:28.063000,"{'x': -73.46357727050781, 'y': 45.485721588134766}",0.16465922,00:02:16,00:31:28.063000,{'id': 'b3F'},"{'id': 'b23', 'isDriver': True}",b13EA636
8944,0.0,00:00:00,False,False,00:00:00,1.4151748,0.13795479,00:05:50.937000,32333390.937,00:08:24,False,8,2022-06-10 12:24:20+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:10:05.063000+00:00,2022-06-10 12:15:56+00:00,00:08:24,"{'x': -73.60852813720703, 'y': 45.52875518798828}",0.13795479,00:05:50.937000,00:08:24,{'id': 'b56'},"{'id': 'b1EA', 'isDriver': True}",b13EA0FD
8945,0.0,00:00:00,False,False,00:00:00,1.9115329,0.013241082,00:00:24.937000,780120.0,00:05:01,False,3,2022-06-10 12:48:58.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:15:40.063000+00:00,2022-06-10 12:16:05+00:00,00:32:53.063000,"{'x': -73.5473403930664, 'y': 45.49406814575195}",0.013241082,00:00:24.937000,00:32:53.063000,{'id': 'bB0'},"{'id': 'b73', 'isDriver': True}",b14B8E87
8946,0.0,00:00:00,False,False,00:00:00,1.897456,0.123334646,00:03:54,2028834.0,00:03:57,False,15,2022-06-10 12:20:24+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:12:33+00:00,2022-06-10 12:16:27+00:00,00:03:57,"{'x': -73.7022476196289, 'y': 45.455284118652344}",0.123334646,00:03:54,00:03:57,{'id': 'bE1'},UnknownDriverId,b13E9FB2
8947,355.789,03:40:37.937000,False,True,00:00:00,96.46083,381.15256,03:57:04.937000,67917960.0,00:04:46,False,114,2022-06-10 12:48:08+00:00,6,00:01:27.530000,0,00:00:00,0,00:00:00,2022-06-10 08:19:22.063000+00:00,2022-06-10 12:16:27+00:00,00:31:41,"{'x': -75.52250671386719, 'y': 44.723175048828125}",25.363565,00:16:27,00:31:41,{'id': 'b1'},"{'id': 'b134', 'isDriver': True}",b13EA6EA
8948,0.0,00:00:00,False,False,00:00:00,5.800379,0.078848094,00:00:48.937000,50462640.0,00:10:03,False,13,2022-06-10 12:32:53.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:16:50.063000+00:00,2022-06-10 12:17:39+00:00,00:15:14.063000,"{'x': -73.69709777832031, 'y': 45.46342468261719}",0.078848094,00:00:48.937000,00:15:14.063000,{'id': 'b7'},"{'id': 'b65', 'isDriver': True}",b14BDE62
8949,53.372253,00:57:16,False,True,00:00:00,43.739872,54.747738,01:15:06,3284280.0,00:01:27,False,111,2022-06-10 13:19:15.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 11:02:44+00:00,2022-06-10 12:17:50+00:00,01:01:25.063000,"{'x': -73.41754913330078, 'y': 45.70311737060547}",1.3754826,00:17:50,01:01:25.063000,{'id': 'bA8'},UnknownDriverId,b13EAEA3
8950,0.0,00:00:00,False,False,00:00:00,43.20894,5.6284084,00:07:48.937000,36605966.66,00:00:00,False,68,2022-06-10 12:27:15+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:10:12.063000+00:00,2022-06-10 12:18:01+00:00,00:09:14,"{'x': -73.76847076416016, 'y': 45.578086853027344}",5.6284084,00:07:48.937000,00:09:14,{'id': 'bCF'},UnknownDriverId,b13EA177
8951,0.0,00:00:00,False,False,00:00:00,1.7735643,0.15518688,00:05:15,23068800.0,00:00:00,False,7,2022-06-10 12:23:04.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:13:01.063000+00:00,2022-06-10 12:18:16.063000+00:00,00:04:48,"{'x': -73.5661849975586, 'y': 45.50433349609375}",0.15518688,00:05:15,00:04:48,{'id': 'bD2'},UnknownDriverId,b13EA098
8952,0.0,00:00:00,False,False,00:00:00,10.971946,1.4294007,00:07:49,48495349.0,00:03:34,False,50,2022-06-10 12:22:09+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:10:46+00:00,2022-06-10 12:18:35+00:00,00:03:34,"{'x': -73.703369140625, 'y': 45.454795837402344}",1.4294007,00:07:49,00:03:34,{'id': 'b35'},UnknownDriverId,b13EA015
8953,33.544083,00:59:16,False,True,00:00:00,29.452204,38.72965,01:18:54,32887677.97,00:05:16,False,103,2022-06-10 12:24:54+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 11:00:44+00:00,2022-06-10 12:19:38+00:00,00:05:16,"{'x': -73.66937255859375, 'y': 45.497215270996094}",5.185567,00:19:38,00:05:16,{'id': 'b72'},"{'id': 'b1B3', 'isDriver': True}",b13EA11E
8954,0.0,00:00:00,False,False,00:00:00,9.482517,2.3678293,00:14:58.937000,2140560.0,00:03:57,False,37,2022-06-10 13:07:06+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:04:51.063000+00:00,2022-06-10 12:19:50+00:00,00:47:16,"{'x': -73.57542419433594, 'y': 45.53272247314453}",2.3678293,00:14:58.937000,00:47:16,{'id': 'bA5'},UnknownDriverId,b13EAB66
8955,0.0,00:00:00,False,False,00:00:00,5.6836286,0.13093975,00:01:22.937000,39334680.0,00:00:14,False,15,2022-06-10 12:24:21.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:18:32.063000+00:00,2022-06-10 12:19:55+00:00,00:04:26.063000,"{'x': -73.4329833984375, 'y': 45.5048713684082}",0.13093975,00:01:22.937000,00:04:26.063000,{'id': 'b38'},UnknownDriverId,b13EA10B
8956,0.0,00:00:00,False,False,00:00:00,1.3748001,0.09427806,00:04:06.873000,20768400.0,00:00:06,False,10,2022-06-10 12:26:04.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:16:07.127000+00:00,2022-06-10 12:20:14+00:00,00:05:50.063000,"{'x': -73.71294403076172, 'y': 45.49488830566406}",0.09427806,00:04:06.873000,00:05:50.063000,{'id': 'bD9'},UnknownDriverId,b13EA157
8957,0.0,00:00:00,False,False,00:00:00,8.764516,0.16783318,00:01:08.937000,42834600.0,00:10:03,False,13,2022-06-10 12:48:34.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:19:42.063000+00:00,2022-06-10 12:20:51+00:00,00:27:43.063000,"{'x': -73.54721069335938, 'y': 45.49388885498047}",0.16783318,00:01:08.937000,00:27:43.063000,{'id': 'b42'},"{'id': 'b88', 'isDriver': True}",b13EA681
8958,0.0,00:00:00,False,False,00:00:00,17.88555,1.4358121,00:04:49,30587040.0,00:08:01,False,46,2022-06-10 12:28:56+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:16:06+00:00,2022-06-10 12:20:55+00:00,00:08:01,"{'x': -73.61085510253906, 'y': 45.571685791015625}",1.4358121,00:04:49,00:08:01,{'id': 'bC7'},UnknownDriverId,b13EA1E0
8959,0.0,00:00:00,False,False,00:00:00,9.55319,0.08491725,00:00:32,2029103.0,00:04:18,False,14,2022-06-10 12:25:14+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:20:24+00:00,2022-06-10 12:20:56+00:00,00:04:18,"{'x': -73.70140075683594, 'y': 45.45464324951172}",0.08491725,00:00:32,00:04:18,{'id': 'bE1'},UnknownDriverId,b13EA0D5
8960,0.0,00:00:00,False,False,00:00:00,2.613304,0.01882813,00:00:25.937000,43557480.0,00:02:40,False,3,2022-06-10 12:39:51.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:21:22.063000+00:00,2022-06-10 12:21:48+00:00,00:18:03.063000,"{'x': -73.56930541992188, 'y': 45.5954704284668}",0.01882813,00:00:25.937000,00:18:03.063000,{'id': 'bD6'},UnknownDriverId,b13EA469
8961,0.20288944,00:00:41,False,True,00:00:00,28.664995,11.004173,00:23:02,57880080.0,00:00:41,False,76,2022-06-10 12:37:05.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 11:59:19+00:00,2022-06-10 12:22:21+00:00,00:14:44.063000,"{'x': -73.72569274902344, 'y': 45.458763122558594}",10.801284,00:22:21,00:14:44.063000,{'id': 'bA'},UnknownDriverId,b13EA3E9
8962,0.0,00:00:00,False,False,00:00:00,2.496408,0.2017493,00:04:50.937000,65249570.937,00:04:11,False,9,2022-06-10 12:26:33+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:17:31.063000+00:00,2022-06-10 12:22:22+00:00,00:04:11,"{'x': -73.38680267333984, 'y': 45.50515365600586}",0.2017493,00:04:50.937000,00:04:11,{'id': 'b5D'},UnknownDriverId,b13EA11C
8963,0.0,00:00:00,False,False,00:00:00,2.5851111,0.11273957,00:02:37,37411200.0,00:03:19,False,13,2022-06-10 12:36:55.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:21:10+00:00,2022-06-10 12:23:47+00:00,00:13:08.063000,"{'x': -73.6436767578125, 'y': 45.63404846191406}",0.11273957,00:02:37,00:13:08.063000,{'id': 'b59'},"{'id': 'b82', 'isDriver': True}",b13EA40C
8964,0.0,00:00:00,False,False,00:00:00,2.579064,0.08883442,00:02:04,48496320.0,00:02:33,False,5,2022-06-10 12:29:01.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:22:09+00:00,2022-06-10 12:24:13+00:00,00:04:48.063000,"{'x': -73.70329284667969, 'y': 45.45505142211914}",0.08883442,00:02:04,00:04:48.063000,{'id': 'b35'},UnknownDriverId,b13EA217
8965,9.600138,00:08:18.937000,False,True,00:00:00,74.5991,40.63448,00:32:40.937000,581200.937,00:02:43,False,98,2022-06-10 12:27:05+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 11:51:41.063000+00:00,2022-06-10 12:24:22+00:00,00:02:43,"{'x': -72.57717895507812, 'y': 46.330650329589844}",31.034342,00:24:22,00:02:43,{'id': 'bC'},"{'id': 'b16F', 'isDriver': True}",b14BD381
8966,0.0,00:00:00,False,False,00:00:00,21.17299,7.734023,00:21:55,2034720.0,00:00:08,False,85,2022-06-10 12:29:45.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:03:01+00:00,2022-06-10 12:24:56+00:00,00:04:49.063000,"{'x': -73.66484832763672, 'y': 45.49624252319336}",7.734023,00:21:55,00:04:49.063000,{'id': 'bAE'},"{'id': 'b132', 'isDriver': True}",b13EA29E
8967,0.0,00:00:00,False,False,00:00:00,5.4682016,0.062181048,00:00:40.937000,39335040.0,00:02:23,False,11,2022-06-10 12:35:53.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:24:21.063000+00:00,2022-06-10 12:25:02+00:00,00:10:51.063000,"{'x': -73.43321228027344, 'y': 45.50476837158203}",0.062181048,00:00:40.937000,00:10:51.063000,{'id': 'b38'},UnknownDriverId,b13EA390
8968,0.0,00:00:00,False,False,00:00:00,9.932757,0.9793064,00:05:54.937000,29772360.0,00:00:19,False,48,2022-06-10 12:43:24.127000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:19:38.063000+00:00,2022-06-10 12:25:33+00:00,00:17:51.127000,"{'x': -73.7175064086914, 'y': 45.49634552001953}",0.9793064,00:05:54.937000,00:17:51.127000,{'id': 'bB1'},UnknownDriverId,b13EA5A7
8969,0.0,00:00:00,False,False,00:00:00,22.975393,9.387599,00:24:30.937000,57566190.937,00:11:58,False,70,2022-06-10 12:37:31+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:01:02.063000+00:00,2022-06-10 12:25:33+00:00,00:11:58,"{'x': -73.69786834716797, 'y': 45.45861053466797}",9.387599,00:24:30.936999,00:11:58,{'id': 'b2'},"{'id': 'b17A', 'isDriver': True}",b13EA41A
8970,0.20633459,00:02:30,False,True,00:00:00,4.899539,2.3191152,00:28:24,1097280.0,00:01:39,False,28,2022-06-10 12:52:55.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 11:57:30+00:00,2022-06-10 12:25:54+00:00,00:27:01.063000,"{'x': -73.51203918457031, 'y': 45.57765197753906}",2.1127806,00:25:54,00:27:01.063000,{'id': 'bAF'},UnknownDriverId,b13EA783
8971,4.7238064,00:13:09,False,True,00:00:00,20.318382,13.506081,00:39:53,6934320.0,00:00:42,False,66,2022-06-10 12:49:03.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 11:46:51+00:00,2022-06-10 12:26:44+00:00,00:22:19.063000,"{'x': -73.66413116455078, 'y': 45.53786849975586}",8.782274,00:26:44,00:22:19.063000,{'id': 'b1548'},UnknownDriverId,b14BE0E3
8972,0.0,00:00:00,False,False,00:00:00,1.0365732,0.025608253,00:01:28.937000,804600.0,00:03:19,False,3,2022-06-10 12:37:28+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:25:37.063000+00:00,2022-06-10 12:27:06+00:00,00:10:22,"{'x': -73.7027587890625, 'y': 45.45451354980469}",0.025608253,00:01:28.937000,00:10:22,{'id': 'b96'},UnknownDriverId,b13EA434
8973,0.0,00:00:00,False,False,00:00:00,,0.0,00:00:00,36605966.66,00:00:00,False,0,2022-06-10 12:48:38.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:27:15+00:00,2022-06-10 12:27:15+00:00,00:21:23.063000,"{'x': -73.76921844482422, 'y': 45.57841873168945}",0.0,00:00:00,00:21:23.063000,{'id': 'bCF'},UnknownDriverId,b13EA6E5
8974,0.0,00:00:00,False,False,00:00:00,2.415939,0.034225803,00:00:51,65249872.937,00:03:58,False,7,2022-06-10 12:31:22+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:26:33+00:00,2022-06-10 12:27:24+00:00,00:03:58,"{'x': -73.38674926757812, 'y': 45.50515365600586}",0.034225803,00:00:51,00:03:58,{'id': 'b5D'},UnknownDriverId,b13EA23A
8975,0.0,00:00:00,False,False,00:00:00,3.7279768,0.16051011,00:02:35,32888880.0,00:12:29,False,14,2022-06-10 13:00:10.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:24:54+00:00,2022-06-10 12:27:29+00:00,00:32:41.063000,"{'x': -73.66950225830078, 'y': 45.49667739868164}",0.16051011,00:02:35,00:32:41.063000,{'id': 'b72'},"{'id': 'b1B3', 'isDriver': True}",b13EA989
8976,0.0,00:00:00,False,False,00:00:00,21.114113,2.7858899,00:07:55,15442200.0,00:00:27,False,42,2022-06-10 12:44:24.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:19:39+00:00,2022-06-10 12:27:34+00:00,00:16:50.063000,"{'x': -74.05534362792969, 'y': 45.39581298828125}",2.7858899,00:07:55,00:16:50.063000,{'id': 'bD8'},UnknownDriverId,b13EA5DC
8977,0.0,00:00:00,False,False,00:00:00,1.245919,0.03874012,00:01:51.937000,4034631.937,00:11:52,False,4,2022-06-10 12:40:18+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:26:34.063000+00:00,2022-06-10 12:28:26+00:00,00:11:52,"{'x': -73.86099243164062, 'y': 45.674903869628906}",0.03874012,00:01:51.937000,00:11:52,{'id': 'bA1'},"{'id': 'b15B', 'isDriver': True}",b13EA45E
8978,0.0,00:00:00,False,False,00:00:00,23.161924,11.226694,00:29:04.937000,73764720.0,00:05:10,False,77,2022-06-10 12:41:05.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:00:14.063000+00:00,2022-06-10 12:29:19+00:00,00:11:46.063000,"{'x': -73.72549438476562, 'y': 45.458763122558594}",11.226694,00:29:04.937000,00:11:46.063000,{'id': 'b5A'},UnknownDriverId,b13EA4E6
8979,0.0,00:00:00,False,False,00:00:00,1.3216777,0.12298945,00:05:35,32334480.0,00:05:03,False,8,2022-06-10 12:47:37.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:24:20+00:00,2022-06-10 12:29:55+00:00,00:17:42.063000,"{'x': -73.6083984375, 'y': 45.52885818481445}",0.12298945,00:05:35,00:17:42.063000,{'id': 'b56'},"{'id': 'b1EA', 'isDriver': True}",b13EA6DA
8980,0.0,00:00:00,False,False,00:00:00,4.998192,0.1290325,00:01:32.937000,2034720.0,00:00:13,False,10,2022-06-10 12:57:34.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:29:45.063000+00:00,2022-06-10 12:31:18+00:00,00:26:16.063000,"{'x': -73.66545867919922, 'y': 45.49662780761719}",0.1290325,00:01:32.937000,00:26:16.063000,{'id': 'bAE'},"{'id': 'b132', 'isDriver': True}",b13EA8CC
8981,55.503765,00:55:32,False,True,00:00:00,67.743,98.05799,01:26:51,51558480.0,00:00:34,False,103,2022-06-10 12:47:37.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 11:04:28+00:00,2022-06-10 12:31:19+00:00,00:16:18.063000,"{'x': -72.73709869384766, 'y': 45.73398971557617}",42.554226,00:31:19,00:16:18.063000,{'id': 'b3A'},UnknownDriverId,b14BE25F
8982,0.0,00:00:00,False,False,00:00:00,4.110396,0.02740264,00:00:24,65250360.0,00:07:30,False,5,2022-06-10 12:42:36.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:31:22+00:00,2022-06-10 12:31:46+00:00,00:10:50.063000,"{'x': -73.38685607910156, 'y': 45.504947662353516}",0.02740264,00:00:24,00:10:50.063000,{'id': 'b5D'},UnknownDriverId,b13EA4F5
8983,0.0,00:00:00,False,False,00:00:00,2.8485942,0.037931405,00:00:47.937000,71486687.937,00:03:28,False,10,2022-06-10 12:39:08+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:34:52.063000+00:00,2022-06-10 12:35:40+00:00,00:03:28,"{'x': -73.66555786132812, 'y': 45.49665451049805}",0.037931405,00:00:47.937000,00:03:28,{'id': 'bD'},UnknownDriverId,b13EA484
8984,0.0,00:00:00,False,False,00:00:00,38.009853,6.820657,00:10:46,75546304.937,00:04:09,False,81,2022-06-10 12:39:56+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:25:01+00:00,2022-06-10 12:35:47+00:00,00:04:09,"{'x': -73.664794921875, 'y': 45.49626922607422}",6.820657,00:10:46,00:04:09,{'id': 'b6E'},UnknownDriverId,b13EA4B2
8985,0.0,00:00:00,False,False,00:00:00,14.372083,1.888332,00:07:53,17794520.937,00:22:07,False,46,2022-06-10 12:58:24+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:28:24+00:00,2022-06-10 12:36:17+00:00,00:22:07,"{'x': -73.5099868774414, 'y': 45.71023178100586}",1.888332,00:07:53,00:22:07,{'id': 'bD7'},UnknownDriverId,b13EA91D
8986,0.0,00:00:00,False,False,00:00:00,40.51344,11.433084,00:16:55.937000,75160080.0,00:01:16,False,100,2022-06-10 12:41:31.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:19:28.063000+00:00,2022-06-10 12:36:24+00:00,00:05:07.063000,"{'x': -73.87261199951172, 'y': 45.572914123535156}",11.433084,00:16:55.937000,00:05:07.063000,{'id': 'b63'},UnknownDriverId,b13EA4AC
8987,0.0,00:00:00,False,False,00:00:00,1.5260162,0.2373803,00:09:20,582120.0,00:07:41,False,7,2022-06-10 13:08:04+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:27:05+00:00,2022-06-10 12:36:25+00:00,00:31:39,"{'x': -72.5780258178711, 'y': 46.3311882019043}",0.2373803,00:09:20,00:31:39,{'id': 'bC'},"{'id': 'b16F', 'isDriver': True}",b14BD382
8988,0.0,00:00:00,False,False,00:00:00,3.8613997,0.04712731,00:00:43.937000,39335040.0,00:00:19,False,12,2022-06-10 12:42:32.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:35:53.063000+00:00,2022-06-10 12:36:37+00:00,00:05:55.063000,"{'x': -73.43309020996094, 'y': 45.5048942565918}",0.04712731,00:00:43.937000,00:05:55.063000,{'id': 'b38'},UnknownDriverId,b13EA549
8989,0.0,00:00:00,False,False,00:00:00,42.96096,11.861247,00:16:33.937000,4914633.937,00:19:21,False,105,2022-06-10 12:59:24+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:20:07.063000+00:00,2022-06-10 12:36:41+00:00,00:22:43,"{'x': -71.21600341796875, 'y': 46.862823486328125}",11.861247,00:16:33.937000,00:22:43,{'id': 'bBE'},UnknownDriverId,b13EA930
8990,0.0,00:00:00,False,False,00:00:00,47.549164,21.621662,00:27:17,9899227.937,00:03:17,False,92,2022-06-10 12:40:35+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:10:01+00:00,2022-06-10 12:37:18+00:00,00:03:17,"{'x': -73.55619812011719, 'y': 45.532596588134766}",21.621662,00:27:17,00:03:17,{'id': 'bB2'},"{'id': 'b53', 'isDriver': True}",b13EA4D0
8991,0.0,00:00:00,False,False,00:00:00,44.51084,24.765337,00:33:23,17145360.0,00:01:58,False,101,2022-06-10 12:45:58+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:04:28+00:00,2022-06-10 12:37:51+00:00,00:08:07,"{'x': -73.40482330322266, 'y': 45.46263122558594}",24.765337,00:33:23,00:08:07,{'id': 'bD3'},UnknownDriverId,b13EA662
8992,0.0,00:00:00,False,False,00:00:00,28.00501,3.1816804,00:06:49,68604529.0,00:12:41,False,53,2022-06-10 12:50:54+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:31:24+00:00,2022-06-10 12:38:13+00:00,00:12:41,"{'x': -73.8961181640625, 'y': 45.685272216796875}",3.1816804,00:06:49,00:12:41,{'id': 'b71'},"{'id': 'b116', 'isDriver': True}",b13EA735
8993,0.0,00:00:00,False,False,00:00:00,15.612584,1.4742486,00:05:39.937000,50463000.0,00:00:06,False,41,2022-06-10 12:38:59.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:32:53.063000+00:00,2022-06-10 12:38:33+00:00,00:00:26.063000,"{'x': -73.69786834716797, 'y': 45.458251953125}",1.4742486,00:05:39.937000,00:00:26.063000,{'id': 'b7'},"{'id': 'b65', 'isDriver': True}",b14BDE63
8994,0.0,00:00:00,False,False,00:00:00,2.0668664,0.05224579,00:01:31,57567600.0,00:09:49,False,3,2022-06-10 12:58:59.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:37:31+00:00,2022-06-10 12:39:02+00:00,00:19:57.063000,"{'x': -73.69781494140625, 'y': 45.45858383178711}",0.05224579,00:01:31,00:19:57.063000,{'id': 'b2'},"{'id': 'b17A', 'isDriver': True}",b13EA932
8995,0.0,00:00:00,False,False,00:00:00,2.5620751,0.005648664,00:00:07.937000,50463000.0,00:00:02,False,3,2022-06-10 12:45:55.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:38:59.063000+00:00,2022-06-10 12:39:07+00:00,00:06:48.063000,"{'x': -73.69786834716797, 'y': 45.458251953125}",0.005648664,00:00:07.937000,00:06:48.063000,{'id': 'b7'},"{'id': 'b65', 'isDriver': True}",b14BDE64
8996,0.0,00:00:00,False,False,00:00:00,9.772282,1.7181218,00:10:32.937000,48496952.937,00:06:55,False,53,2022-06-10 12:46:29+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:29:01.063000+00:00,2022-06-10 12:39:34+00:00,00:06:55,"{'x': -73.71074676513672, 'y': 45.45625686645508}",1.7181218,00:10:32.937000,00:06:55,{'id': 'b35'},UnknownDriverId,b13EA5D0
8997,0.0,00:00:00,False,False,00:00:00,2.9934168,0.019903727,00:00:23.937000,43557480.0,00:00:11,False,3,2022-06-10 12:50:43.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:39:51.063000+00:00,2022-06-10 12:40:15+00:00,00:10:28.063000,"{'x': -73.56920623779297, 'y': 45.59539031982422}",0.019903727,00:00:23.937000,00:10:28.063000,{'id': 'bD6'},UnknownDriverId,b13EA71F
8998,0.0,00:00:00,False,False,00:00:00,5.4566116,1.4444864,00:15:53,38139359.937,00:03:37,False,39,2022-06-10 12:43:57+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:24:27+00:00,2022-06-10 12:40:20+00:00,00:03:37,"{'x': -73.69807434082031, 'y': 45.45758819580078}",1.4444864,00:15:53,00:03:37,{'id': 'bC2'},UnknownDriverId,b13EBB48
8999,22.612877,00:16:39,False,True,00:00:00,61.92956,58.833084,00:57:00,58475160.0,00:00:16,False,107,2022-06-10 12:50:36.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 11:43:21+00:00,2022-06-10 12:40:21+00:00,00:10:15.063000,"{'x': -73.66978454589844, 'y': 45.4959602355957}",36.220207,00:40:21,00:10:15.063000,{'id': 'b5C'},UnknownDriverId,b14B8478
9000,0.0,00:00:00,False,False,00:00:00,61.42047,18.40908,00:17:59,25386120.0,00:01:15,False,100,2022-06-10 12:43:36.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:22:24+00:00,2022-06-10 12:40:23+00:00,00:03:13.063000,"{'x': -73.85938262939453, 'y': 45.638526916503906}",18.40908,00:17:59,00:03:13.063000,{'id': 'bCA'},UnknownDriverId,b13EA574
9001,0.0,00:00:00,False,False,00:00:00,6.3731503,0.18942419,00:01:47,36026590.937,00:03:10,False,18,2022-06-10 12:43:37+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:38:40+00:00,2022-06-10 12:40:27+00:00,00:03:10,"{'x': -73.70198822021484, 'y': 45.45510482788086}",0.18942419,00:01:47,00:03:10,{'id': 'b3B'},"{'id': 'b60', 'isDriver': True}",b13EA57F
9002,0.0,00:00:00,False,False,00:00:00,39.137955,9.479398,00:14:31.937000,20769120.0,00:00:05,False,98,2022-06-10 12:44:16.063000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:26:04.063000+00:00,2022-06-10 12:40:36+00:00,00:03:40.063000,"{'x': -73.69786834716797, 'y': 45.45838165283203}",9.479398,00:14:31.937000,00:03:40.063000,{'id': 'bD9'},UnknownDriverId,b13EA584
9003,0.0,00:00:00,False,False,00:00:00,33.25809,11.390896,00:20:33,18961926.973,00:03:44,False,101,2022-06-10 12:45:08+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2022-06-10 12:20:51+00:00,2022-06-10 12:41:24+00:00,00:03:44,"{'x': -73.60649871826172, 'y': 45.749298095703125}",11.390896,00:20:33,00:03:44,{'id': 'b67'},UnknownDriverId,b13EA5DE
